,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
2921,COKE,63.0,2013-03-14,768600.0,COKE,87.25,2014-03-14,2172525.0
2922,COKE,87.25,2014-03-14,2172525.0,COKE,106.65,2015-03-16,1798332.3
2923,COKE,105.7,2015-03-13,2317472.5,COKE,176.85,2016-03-14,5994153.899999999
2924,COKE,174.12,2016-03-18,12654693.36,COKE,194.27,2017-03-20,8838507.92
2925,COKE,179.49,2017-03-14,459135.42000000004,COKE,186.71,2018-03-14,8248847.800000001
2926,COKE,187.19,2018-02-28,10964279.87,COKE,230.35,2019-02-28,11949636.6
2927,COL,32.05,2008-11-25,40732345.0,COL,54.27,2009-11-25,33956739.0
2928,COL,53.47,2009-11-23,55100835.0,COL,54.13,2010-11-23,100221695.0
2929,COL,54.13,2010-11-23,100221695.0,COL,51.67,2011-11-23,85307170.0
2930,COL,54.84,2011-11-15,46553676.0,COL,54.27,2012-11-14,74610396.0
2931,COL,54.04,2012-11-13,37671284.0,COL,69.75,2013-11-13,40364325.0
2932,COL,70.81,2013-11-12,39292469.0,COL,85.01,2014-11-12,33090057.490000002
2933,COL,83.77,2014-11-18,71880356.36,COL,88.82,2015-11-18,57679885.63999999
2934,COL,88.1,2015-11-17,94064810.5,COL,88.2,2016-11-16,105840529.2
2935,COL,88.51,2016-11-15,138823598.01000002,COL,132.48,2017-11-15,130022495.99999999
2936,COL,133.12,2017-11-14,169037107.20000002,COL,131.74,2018-11-14,224781243.26000002
2937,COLM,30.33,2011-03-11,9378036.0,COLM,24.77,2012-03-12,3423214.0
2938,COLM,25.05,2012-02-28,5791560.0,COLM,28.19,2013-02-27,10373920.0
2939,COLM,27.84,2013-02-28,14860992.0,COLM,41.41,2014-02-28,9151610.0
2940,COLM,42.05,2014-02-27,5214200.0,COLM,55.81,2015-02-27,19489912.39
2941,COLM,55.4,2015-02-26,16865699.0,COLM,60.69,2016-02-26,27303824.099999998
2942,COLM,59.47,2016-02-25,28761297.689999998,COLM,55.35,2017-02-24,12906457.65
2943,COLM,56.2,2017-02-23,19593118.400000002,COLM,75.54,2018-02-23,15901094.46
2944,COLM,74.61,2018-02-22,11607823.8,COLM,104.99,2019-02-22,30821809.31
2945,COMM,17.3,2014-01-31,12440430.0,COMM,28.13,2015-02-02,56603186.0
2946,COMM,30.64,2015-02-20,130508016.0,COMM,24.43,2016-02-22,57740305.0
2947,COMM,24.68,2016-02-19,79960732.0,COMM,39.65,2017-02-21,84105580.0
2948,COMM,39.0,2017-02-23,183662700.0,COMM,38.31,2018-02-23,37950728.82
2949,COMM,37.38,2018-02-15,129285009.84,COMM,22.28,2019-02-15,35631468.24
2950,CONE,22.58,2013-02-12,7772035.999999999,CONE,21.21,2014-02-12,2307648.0
2951,CONE,21.9,2014-03-03,3414210.0,CONE,30.17,2015-03-03,6298108.180000001
2952,CONE,29.87,2015-02-27,8878469.19,CONE,40.29,2016-02-29,28139422.38
2953,CONE,39.87,2016-02-26,37879251.03,CONE,50.19,2017-02-27,169850639.07
2954,CONE,50.25,2017-02-28,710131542.75,CONE,51.53,2018-02-28,96318020.92
2955,CONE,46.56,2018-02-22,232752648.48000002,CONE,51.99,2019-02-22,133612948.26
2956,CONN,4.57,2011-04-01,1111424.0,CONN,15.35,2012-04-02,4704775.0
2957,CONN,17.51,2012-04-12,4260183.0,CONN,44.06,2013-04-12,15006836.0
2958,CONN,43.24,2013-04-05,71825964.0,CONN,39.5,2014-04-07,37374900.0
2959,CONN,36.83,2014-03-27,217425905.0,CONN,30.74,2015-03-27,43882579.6
2960,CONN,30.37,2015-04-01,56539586.04,CONN,12.44,2016-03-31,12192680.36
2961,CONN,14.99,2016-03-29,83092298.18,CONN,8.4,2017-03-29,4880694.0
2962,CONN,10.25,2017-04-04,48767470.5,CONN,33.7,2018-04-04,24512604.900000002
2963,CONN,30.65,2018-04-05,130099411.35,CONN,24.6,2019-04-05,8609631.0
2964,COO,38.0,2009-12-21,12091600.0,COO,57.88,2010-12-21,27110992.0
2965,COO,58.5,2010-12-17,35310600.0,COO,68.43,2011-12-19,64324200.00000001
2966,COO,67.63,2011-12-16,69760345.0,COO,95.51,2012-12-17,19445836.0
2967,COO,94.63,2012-12-20,53910711.0,COO,122.62,2013-12-20,133030438.0
2968,COO,122.62,2013-12-20,133030438.0,COO,162.7,2014-12-22,50537385.9
2969,COO,162.29,2014-12-19,123173079.00999999,COO,135.84,2015-12-21,99588107.52
2970,COO,136.0,2015-12-18,135221672.0,COO,175.2,2016-12-19,65740120.8
2971,COO,174.6,2016-12-22,133544032.2,COO,221.25,2017-12-22,48564375.0
2972,COO,221.25,2017-12-22,48564375.0,COO,235.93,2018-12-24,84233851.97
2973,COO,234.43,2018-12-21,169024030.0,COO,319.55,2019-12-23,91459044.60000001
2974,COOL,0.75,2018-04-16,279909.75,COOL,0.38,2019-04-16,77685.68000000001
2975,COP,39.44,2009-04-15,606547760.0,COP,56.89,2010-04-15,828972635.0
2976,COP,51.6,2010-04-01,615412560.0,COP,80.48,2011-04-01,805822096.0
2977,COP,79.85,2011-03-25,803466670.0,COP,77.08,2012-03-26,607066664.0
2978,COP,73.94,2012-02-21,949404388.0,COP,58.6,2013-02-20,347228440.0
2979,COP,57.64,2013-02-19,468025272.0,COP,65.26,2014-02-19,401016174.00000006
2980,COP,66.3,2014-02-25,389280450.0,COP,67.47,2015-02-25,415060596.59999996
2981,COP,67.47,2015-02-24,328412991.27,COP,32.1,2016-02-24,351966035.40000004
2982,COP,33.92,2016-02-23,329672245.12,COP,47.8,2017-02-22,382770163.2
2983,COP,48.13,2017-02-21,460922768.73,COP,54.59,2018-02-21,280948526.8
2984,COP,54.6,2018-02-20,222124266.0,COP,69.46,2019-02-20,405459413.67999995
2985,COR,21.48,2012-02-24,2908392.0,COR,32.5,2013-02-25,9922250.0
2986,COR,32.5,2013-02-25,9922250.0,COR,31.49,2014-02-25,1443973.95
2987,COR,30.23,2014-02-14,15619841.0,COR,48.19,2015-02-17,6682073.59
2988,COR,48.38,2015-02-13,13820279.180000002,COR,61.45,2016-02-16,37647035.25
2989,COR,62.63,2016-02-12,23067505.82,COR,87.03,2017-02-13,25647653.97
2990,COR,86.38,2017-02-10,41718084.8,COR,97.67,2018-02-12,69667131.97
2991,COR,96.39,2018-02-09,78228292.59,COR,96.96,2019-02-11,38406922.559999995
2992,CORT,3.52,2011-03-15,472032.0,CORT,4.08,2012-03-14,918408.0
2993,CORT,4.02,2012-03-13,2639933.9999999995,CORT,2.02,2013-03-13,359358.0
2994,CORT,2.0,2013-03-15,762400.0,CORT,3.76,2014-03-17,1044903.9999999999
2995,CORT,3.63,2014-03-14,1490478.0,CORT,4.04,2015-03-16,1188232.68
2996,CORT,3.91,2015-03-13,683745.61,CORT,4.09,2016-03-14,573524.34
2997,CORT,4.07,2016-03-10,787321.15,CORT,10.14,2017-03-10,16322966.4
2998,CORT,9.95,2017-03-06,9444898.2,CORT,14.7,2018-03-06,21835644.599999998
2999,CORT,15.77,2018-02-28,17323013.83,CORT,12.57,2019-02-28,12784683.030000001
3000,COST,57.04,2009-09-10,221708776.0,COST,59.3,2010-09-10,154689980.0
3001,COST,63.42,2010-10-18,153286140.0,COST,82.35,2011-10-18,291889575.0
3002,COST,82.07,2011-10-14,182827338.99999997,COST,98.07,2012-10-15,392789964.0
3003,COST,96.1,2012-10-19,370936390.0,COST,117.41,2013-10-21,170784586.0
3004,COST,116.27,2013-10-16,215669223.0,COST,122.68,2014-10-16,434656712.16
3005,COST,125.1,2014-10-15,473478229.79999995,COST,150.83,2015-10-15,255952778.46
3006,COST,152.31,2015-10-14,463773135.99,COST,149.93,2016-10-13,269163481.73
3007,COST,149.51,2016-10-21,327132215.78999996,COST,160.85,2017-10-23,446224440.25
3008,COST,158.84,2017-10-18,472168101.68,COST,228.54,2018-10-18,599825169.84
3009,COST,222.31,2018-10-26,888208926.22,COST,295.7,2019-10-28,477378671.4
3010,COT,7.12,2012-01-31,2155936.0,COT,8.81,2013-01-30,1793716.0
3011,COT,6.57,2012-02-29,1606365.0,COT,9.4,2013-02-28,3331360.0
3012,COT,9.37,2013-02-27,2427767.0,COT,8.15,2014-02-27,7913650.0
3013,COT,8.32,2014-02-24,1223040.0,COT,8.18,2015-02-24,34633588.3
3014,COT,9.57,2015-05-26,3043776.7800000003,COT,14.63,2016-05-25,4595648.75
3015,COT,13.46,2016-04-18,5688276.760000001,COT,12.83,2017-04-18,7583902.81
3016,COT,10.67,2017-03-01,21466588.88,COT,15.09,2018-03-01,53959425.6
3017,COT,14.64,2018-02-28,15376435.92,COT,14.74,2019-02-28,27480725.36
3018,COTV,34.39,2017-02-02,8123502.63,COTV,34.61,2018-02-02,10150005.48
3019,COTY,16.93,2013-08-13,8603826.0,COTY,17.58,2014-08-13,3619721.9999999995
3020,COTY,17.07,2014-08-28,25261893.0,COTY,28.99,2015-08-28,46437515.54
3021,COTY,29.52,2015-08-17,26011193.759999998,COTY,29.96,2016-08-16,83693589.56
3022,COTY,27.5,2016-08-18,47891085.0,COTY,19.27,2017-08-18,202523055.93
3023,COTY,17.43,2017-08-23,455532195.93,COTY,11.65,2018-08-23,178791781.1
3024,COTY,11.72,2018-08-21,377952220.76000005,COTY,8.87,2019-08-21,35265869.33
3025,COUP,26.2,2017-03-13,10962499.2,COUP,48.66,2018-03-12,77615327.64
3026,COUP,45.73,2018-03-28,20906246.91,COUP,89.08,2019-03-28,156399804.84
3027,CP,187.72,2015-03-02,107810974.96,CP,120.95,2016-02-29,138810323.65
3028,CP,106.06,2016-01-19,141529857.92000002,CP,144.42,2017-01-18,165527127.42
3029,CP,151.53,2017-02-16,112638461.73,CP,183.23,2018-02-16,132096187.13
3030,CP,176.37,2018-04-05,60370216.410000004,CP,208.25,2019-04-05,129090218.25
3031,CP,200.36,2019-01-24,201775343.04000002,CP,260.44,2020-01-24,85808469.0
3032,CPB,32.94,2009-09-30,73446318.0,CPB,36.1,2010-09-30,138281050.0
3033,CPB,36.16,2010-09-29,92826335.99999999,CPB,32.22,2011-09-29,54596790.0
3034,CPB,32.4,2011-09-28,58861080.0,CPB,34.92,2012-09-27,54660276.0
3035,CPB,34.92,2012-09-27,54660276.0,CPB,41.16,2013-09-27,40834836.0
3036,CPB,41.49,2013-09-26,55302021.0,CPB,42.43,2014-09-26,28942351.6
3037,CPB,42.51,2014-09-24,40534050.18,CPB,51.2,2015-09-24,139866368.0
3038,CPB,50.8,2015-09-29,93873980.39999999,CPB,54.6,2016-09-28,84493008.60000001
3039,CPB,55.86,2016-09-22,89286791.58,CPB,45.86,2017-09-22,158639233.02
3040,CPB,46.65,2017-09-27,103582686.3,CPB,38.2,2018-09-27,244809436.8
3041,CPB,38.2,2018-09-27,244809436.8,CPB,46.73,2019-09-27,54554424.47
3042,CPN,11.1,2010-02-25,26090550.0,CPN,14.77,2011-02-25,23233210.0
3043,CPN,14.59,2011-02-18,59865688.0,CPN,15.45,2012-02-21,33402900.0
3044,CPN,14.69,2012-02-10,101841363.0,CPN,19.97,2013-02-11,94913416.0
3045,CPN,19.9,2013-02-13,100029340.0,CPN,20.32,2014-02-13,265992864.0
3046,CPN,20.32,2014-02-13,265992864.0,CPN,21.51,2015-02-13,174612673.44000003
3047,CPN,21.51,2015-02-13,174612673.44000003,CPN,12.56,2016-02-16,79347850.24000001
3048,CPN,13.07,2016-02-12,159971519.72,CPN,11.66,2017-02-13,48011682.4
3049,CPN,11.31,2017-02-10,113157239.91000001,CPN,15.1,2018-02-12,36458995.3
3050,CPRT,8.04,2010-09-23,26009399.999999996,CPRT,9.28,2011-09-23,5335072.0
3051,CPRT,11.0,2011-10-28,2706000.0,CPRT,13.96,2012-10-31,14751532.0
3052,CPRT,13.86,2012-10-01,15252930.0,CPRT,15.94,2013-10-01,42786148.0
3053,CPRT,16.19,2013-10-02,20373496.0,CPRT,15.64,2014-10-02,15293261.200000001
3054,CPRT,15.57,2014-09-29,15101218.44,CPRT,16.73,2015-09-29,9763326.86
3055,CPRT,16.98,2015-09-25,9168452.88,CPRT,26.99,2016-09-26,17525119.81
3056,CPRT,27.06,2016-09-28,21718572.48,CPRT,34.57,2017-09-28,43485741.28
3057,CPRT,34.57,2017-09-28,43485741.28,CPRT,51.29,2018-09-28,125414000.26
3058,CPRT,51.48,2018-10-01,234324862.2,CPRT,80.33,2019-10-01,156309086.21
3059,CPS,44.5,2012-03-12,22250.0,CPS,35.75,2013-03-12,1716000.0
3060,CPS,38.0,2013-02-28,76000.0,CPS,62.28,2014-02-28,485784.0
3061,CPS,62.28,2014-02-28,485784.0,CPS,54.48,2015-03-02,1398447.1199999999
3062,CPS,55.9,2015-02-24,6466176.6,CPS,71.26,2016-02-24,19669470.240000002
3063,CPS,70.05,2016-02-23,26937447.3,CPS,116.66,2017-02-22,15998052.44
3064,CPS,110.0,2017-02-17,22616110.0,CPS,120.0,2018-02-20,13848120.0
3065,CPS,121.65,2018-02-21,14142664.05,CPS,62.83,2019-02-21,10009635.79
3066,CPSI,57.26,2011-03-07,4346034.0,CPSI,60.1,2012-03-06,5787630.0
3067,CPSI,62.27,2012-03-12,6027736.0,CPSI,53.36,2013-03-12,4140736.0
3068,CPSI,52.8,2013-03-11,7275840.0,CPSI,67.9,2014-03-11,8840580.0
3069,CPSI,66.53,2014-03-12,8316250.0,CPSI,52.75,2015-03-12,4770657.25
3070,CPSI,53.03,2015-03-13,4420421.71,CPSI,53.54,2016-03-14,4194484.22
3071,CPSI,53.54,2016-03-14,4194484.22,CPSI,26.3,2017-03-14,1336829.0
3072,CPSI,26.15,2017-03-15,2292387.4499999997,CPSI,29.9,2018-03-15,2160783.3
3073,CPSI,30.35,2018-03-14,1832290.2000000002,CPSI,30.29,2019-03-14,2526186.0
3074,CPST,216.0,2007-06-13,1182211200.0,CPST,684.0,2008-06-12,2484835200.0
3075,CPST,684.0,2008-06-12,2484835200.0,CPST,252.0,2009-06-12,6500138400.0
3076,CPST,230.0,2009-06-15,2238176000.0,CPST,208.0,2010-06-15,1633507200.0
3077,CPST,226.0,2010-06-14,512839200.0,CPST,350.0,2011-06-14,1541435000.0
3078,CPST,350.0,2011-06-14,1541435000.0,CPST,198.36,2012-06-13,460730772.00000006
3079,CPST,194.72,2012-06-14,447291312.0,CPST,242.0,2013-06-14,2900249000.0
3080,CPST,262.0,2013-06-13,1208894200.0,CPST,298.0,2014-06-13,2402476000.0
3081,CPST,300.0,2014-06-12,1792410000.0,CPST,118.0,2015-06-12,168761830.0
3082,CPST,114.1,2015-06-15,332612225.4,CPST,14.3,2016-06-14,5072953.600000001
3083,CPST,15.2,2016-06-09,5318252.0,CPST,6.9,2017-06-09,1799733.9000000001
3084,CPST,7.42,2017-06-13,7224854.0,CPST,15.3,2018-06-13,15705786.600000001
3085,CPST,18.0,2018-06-07,22295502.0,CPST,8.1,2019-06-07,3052873.8
3086,CPT,39.51,2010-02-25,17174997.0,CPT,57.12,2011-02-25,88490304.0
3087,CPT,56.56,2011-02-24,65603944.0,CPT,62.67,2012-02-24,32607201.0
3088,CPT,63.23,2012-02-17,35718627.0,CPT,70.05,2013-02-19,44768955.0
3089,CPT,69.44,2013-02-15,29678656.0,CPT,64.99,2014-02-18,55371479.99999999
3090,CPT,65.37,2014-02-21,58989888.00000001,CPT,75.73,2015-02-23,79427138.60000001
3091,CPT,74.07,2015-02-20,42274415.519999996,CPT,74.36,2016-02-22,27593211.36
3092,CPT,73.28,2016-02-19,22259386.240000002,CPT,81.92,2017-02-21,30575656.96
3093,CPT,82.12,2017-02-13,74593784.12,CPT,81.0,2018-02-13,46389834.0
3094,CPT,83.19,2018-02-16,63507246.0,CPT,98.66,2019-02-19,64486741.16
3095,CQH,22.81,2015-02-20,819654.5399999999,CQH,14.48,2016-02-22,3277823.12
3096,CQH,17.01,2016-02-29,6074117.91,CQH,23.82,2017-02-28,3766894.8
3097,CQH,24.11,2017-02-24,2742946.48,CQH,27.66,2018-02-26,2938128.18
3098,CQP,16.91,2011-03-15,8361995.0,CQP,24.8,2012-03-14,5510560.0
3099,CQP,20.99,2012-02-24,4519147.0,CQP,22.47,2013-02-25,8077965.0
3100,CQP,23.82,2013-03-01,9051600.0,CQP,28.19,2014-03-03,2754163.0
3101,CQP,28.6,2014-02-21,5308160.0,CQP,30.63,2015-02-23,4566105.99
3102,CQP,30.83,2015-02-20,11836376.92,CQP,23.34,2016-02-22,10934019.78
3103,CQP,25.76,2016-02-29,11944010.4,CQP,32.27,2017-02-28,7694942.850000001
3104,CQP,32.31,2017-02-24,3900010.8600000003,CQP,30.04,2018-02-26,5845663.84
3105,CQP,29.77,2018-02-21,8230154.66,CQP,42.44,2019-02-21,14724260.92
3106,CR,31.5,2010-02-25,11973150.0,CR,45.92,2011-02-25,13266288.0
3107,CR,46.99,2011-02-28,17940782.0,CR,49.13,2012-02-28,11506246.0
3108,CR,48.67,2012-02-27,11894948.0,CR,52.17,2013-02-26,13814616.0
3109,CR,52.17,2013-02-26,13814616.0,CR,66.62,2014-02-26,45841222.0
3110,CR,66.49,2014-02-25,45386074.0,CR,69.5,2015-02-25,26949667.5
3111,CR,69.5,2015-02-25,26949667.5,CR,48.06,2016-02-25,12059551.620000001
3112,CR,48.96,2016-02-23,23801561.28,CR,74.07,2017-02-22,22778228.61
3113,CR,74.0,2017-02-28,25970004.0,CR,93.7,2018-02-28,22597254.2
3114,CR,94.43,2018-02-27,23868976.67,CR,84.54,2019-02-27,31975310.580000002
3115,CRAY,6.36,2011-03-18,1406832.0,CRAY,7.16,2012-03-19,1975444.0
3116,CRAY,7.77,2012-02-27,885003.0,CRAY,19.06,2013-02-26,9581462.0
3117,CRAY,18.87,2013-02-28,7453650.0,CRAY,36.19,2014-02-28,13433728.0
3118,CRAY,29.74,2014-02-13,12981510.0,CRAY,32.5,2015-02-13,14127815.0
3119,CRAY,33.95,2015-02-19,8505765.100000001,CRAY,41.53,2016-02-19,25243927.44
3120,CRAY,33.39,2016-02-11,23804098.29,CRAY,21.25,2017-02-10,23397227.5
3121,CRAY,21.25,2017-02-10,23397227.5,CRAY,22.2,2018-02-12,6205077.6
3122,CRAY,23.65,2018-02-15,7767014.749999999,CRAY,23.18,2019-02-15,7456125.16
3123,CREE,65.1,2010-07-19,106692389.99999999,CREE,30.5,2011-07-19,80376650.0
3124,CREE,36.06,2011-08-17,164487690.0,CREE,27.76,2012-08-16,28670528.0
3125,CREE,28.43,2012-08-21,37362706.0,CREE,57.21,2013-08-21,134094519.0
3126,CREE,53.85,2013-08-28,164290965.0,CREE,45.25,2014-08-28,45833725.0
3127,CREE,45.46,2014-08-27,69658358.0,CREE,26.13,2015-08-27,40574454.96
3128,CREE,26.13,2015-08-27,40574454.96,CREE,24.01,2016-08-26,24880842.700000003
3129,CREE,23.9,2016-08-25,33603280.5,CREE,23.46,2017-08-25,28461765.84
3130,CREE,20.76,2017-08-23,234701868.60000002,CREE,46.07,2018-08-23,53962850.61
3131,CREE,45.44,2018-08-20,36553662.72,CREE,58.25,2019-08-20,114695822.75
3132,CRI,23.75,2007-02-28,22693125.0,CRI,16.85,2008-02-28,44150370.0
3133,CRI,18.03,2008-02-27,120150117.00000001,CRI,16.31,2009-02-26,29516206.999999996
3134,CRI,21.42,2009-04-17,16994628.0,CRI,31.97,2010-04-19,14968354.0
3135,CRI,29.58,2010-03-02,25793760.0,CRI,26.67,2011-03-02,60930282.00000001
3136,CRI,26.67,2011-03-02,60930282.00000001,CRI,48.88,2012-03-01,82973800.0
3137,CRI,45.27,2012-02-29,134107848.00000001,CRI,55.51,2013-02-28,77442001.0
3138,CRI,70.07,2013-12-11,33115081.999999996,CRI,80.5,2014-12-11,28636748.0
3139,CRI,70.0,2014-02-26,223405000.0,CRI,83.52,2015-02-26,299069251.2
3140,CRI,83.52,2015-02-26,299069251.2,CRI,99.7,2016-02-26,132208580.8
3141,CRI,99.7,2016-02-26,132208580.8,CRI,89.95,2017-02-27,88923850.4
3142,CRI,90.95,2017-02-23,367501665.0,CRI,122.06,2018-02-23,48189898.300000004
3143,CRI,120.12,2018-02-27,336629092.8,CRI,98.78,2019-02-27,99689665.02
3144,CRIS,14.5,2011-03-08,4554450.0,CRIS,21.2,2012-03-07,17746520.0
3145,CRIS,23.15,2012-02-29,15660974.999999998,CRIS,14.05,2013-02-28,11136030.0
3146,CRIS,17.55,2013-03-13,5861700.0,CRIS,15.95,2014-03-13,7890465.0
3147,CRIS,15.95,2014-03-13,7890465.0,CRIS,15.0,2015-03-13,9982365.0
3148,CRIS,15.6,2015-02-24,61803471.6,CRIS,7.3,2016-02-24,1550352.0999999999
3149,CRIS,7.5,2016-02-29,3709515.0,CRIS,12.15,2017-02-28,6757526.25
3150,CRIS,13.05,2017-03-09,41721306.75,CRIS,3.67,2018-03-09,23745450.5
3151,CRIS,3.17,2018-03-08,38413470.38,CRIS,1.09,2019-03-08,88445.87000000001
3152,CRL,37.63,2010-02-19,25099210.0,CRL,37.49,2011-02-22,37220072.0
3153,CRL,36.4,2011-02-23,29280160.0,CRL,35.06,2012-02-23,13957386.0
3154,CRL,36.0,2012-02-27,11314800.0,CRL,39.97,2013-02-26,26332236.0
3155,CRL,39.46,2013-02-27,20444226.0,CRL,59.25,2014-02-27,54124875.0
3156,CRL,58.77,2014-02-25,24260256.0,CRL,76.09,2015-02-25,35728896.49
3157,CRL,73.59,2015-02-17,38715183.870000005,CRL,73.43,2016-02-17,40446198.59
3158,CRL,71.8,2016-02-12,53677680.0,CRL,83.33,2017-02-13,64387841.05
3159,CRL,86.49,2017-02-14,104407181.91,CRL,110.72,2018-02-14,125838926.72
3160,CRL,100.25,2018-02-13,138459084.5,CRL,135.06,2019-02-13,127006237.14
3161,CRM,7.44,2009-03-09,23921832.0,CRM,18.02,2010-03-09,42166800.0
3162,CRM,18.7,2010-03-11,30752150.0,CRM,31.25,2011-03-11,64493750.0
3163,CRM,36.04,2011-06-24,100465104.0,CRM,33.8,2012-06-25,47617439.99999999
3164,CRM,36.52,2012-03-09,69300352.0,CRM,46.38,2013-03-11,46751040.0
3165,CRM,46.45,2013-03-08,48986170.0,CRM,60.74,2014-03-10,365168880.0
3166,CRM,63.07,2014-03-05,344639708.0,CRM,65.12,2015-03-05,255606158.72000003
3167,CRM,65.18,2015-03-06,251713362.42000002,CRM,70.5,2016-03-07,326051149.5
3168,CRM,70.5,2016-03-07,326051149.5,CRM,83.36,2017-03-07,452751834.24
3169,CRM,81.76,2017-03-06,435661430.40000004,CRM,122.87,2018-03-06,1001983716.36
3170,CRM,127.19,2018-03-09,716081989.42,CRM,155.9,2019-03-11,888558441.9
3171,CROX,18.76,2011-02-25,116809140.00000001,CROX,19.2,2012-02-27,57697920.0
3172,CROX,20.41,2012-02-23,79484704.0,CROX,15.0,2013-02-22,58180500.0
3173,CROX,15.41,2013-02-26,30792262.0,CROX,15.21,2014-02-26,14939262.0
3174,CROX,15.5,2014-02-25,18477550.0,CROX,10.35,2015-02-25,10451875.049999999
3175,CROX,11.1,2015-03-02,18997472.4,CROX,9.33,2016-03-01,37446943.98
3176,CROX,9.74,2016-02-29,8610198.96,CROX,6.69,2017-02-28,11908226.76
3177,CROX,6.32,2017-03-01,29936879.360000003,CROX,12.75,2018-03-01,23165449.5
3178,CROX,15.07,2018-03-20,12391925.370000001,CROX,25.75,2019-03-20,33787218.75
3179,CRR,60.43,2010-02-26,15965606.0,CRR,120.75,2011-02-28,38857350.0
3180,CRR,116.55,2011-02-25,25104870.0,CRR,92.12,2012-02-27,74838288.0
3181,CRR,93.58,2012-02-29,56887282.0,CRR,91.44,2013-02-28,37691568.0
3182,CRR,87.66,2013-02-25,31391046.0,CRR,124.75,2014-02-25,22180550.0
3183,CRR,123.32,2014-02-24,32137192.0,CRR,37.58,2015-02-24,22686933.259999998
3184,CRR,36.74,2015-02-26,52161615.0,CRR,18.29,2016-02-26,8666478.73
3185,CRR,18.46,2016-02-29,21260991.18,CRR,13.5,2017-02-28,11132100.0
3186,CRR,13.03,2017-03-01,12581272.86,CRR,6.8,2018-03-01,6438620.8
3187,CRR,7.32,2018-03-08,1721180.8800000001,CRR,3.65,2019-03-08,1833927.9
3188,CRS,33.68,2010-08-20,7948480.0,CRS,45.01,2011-08-22,15609468.0
3189,CRS,44.2,2011-08-24,18404880.0,CRS,50.55,2012-08-23,19957140.0
3190,CRS,50.45,2012-08-22,5776525.0,CRS,54.97,2013-08-22,10994000.0
3191,CRS,55.67,2013-08-23,11429051.0,CRS,54.58,2014-08-25,7668490.0
3192,CRS,54.55,2014-08-26,18617915.0,CRS,35.31,2015-08-26,16760491.770000001
3193,CRS,37.09,2015-08-25,21364396.35,CRS,37.21,2016-08-24,10275281.03
3194,CRS,37.63,2016-08-18,5822151.23,CRS,37.24,2017-08-18,9511021.520000001
3195,CRS,37.51,2017-08-11,17674111.84,CRS,57.8,2018-08-13,13038524.0
3196,CRS,56.35,2018-08-14,6934600.05,CRS,46.81,2019-08-14,18177165.580000002
3197,CRSP,14.78,2017-02-10,773171.36,CRSP,37.01,2018-02-12,32486563.779999997
3198,CRSP,53.07,2018-03-08,56217793.98,CRSP,37.61,2019-03-08,22404465.05
3199,CRTO,30.24,2016-02-05,30374023.68,CRTO,45.59,2017-02-06,18995711.76
3200,CRTO,47.5,2017-03-01,45611400.0,CRTO,29.94,2018-03-01,15408351.540000001
3201,CRTO,29.94,2018-03-01,15408351.540000001,CRTO,27.27,2019-03-01,11513175.84
3202,CRUS,15.76,2011-05-25,38276312.0,CRUS,27.88,2012-05-24,80740480.0
3203,CRUS,29.25,2012-05-30,102784500.0,CRUS,17.71,2013-05-30,72713718.0
3204,CRUS,17.4,2013-05-29,69091920.0,CRUS,22.38,2014-05-29,27059658.0
3205,CRUS,21.99,2014-05-28,30777203.999999996,CRUS,37.78,2015-05-28,35226374.24
3206,CRUS,35.96,2015-05-27,61014950.2,CRUS,35.99,2016-05-26,36640987.120000005
3207,CRUS,36.12,2016-05-02,29249903.759999998,CRUS,64.73,2017-05-02,66412850.54000001
3208,CRUS,65.49,2017-05-24,45304148.279999994,CRUS,38.4,2018-05-24,25818816.0
3209,CRUS,38.6,2018-05-30,26024081.400000002,CRUS,38.08,2019-05-30,16680448.959999999
3210,CRVS,20.77,2017-04-03,2165044.03,CRVS,10.86,2018-04-03,843018.36
3211,CRVS,9.66,2018-08-17,321793.92,CRVS,4.0,2019-08-19,277184.0
3212,CRWS,4.74,2011-05-17,25596.0,CRWS,5.54,2012-05-16,80330.0
3213,CRWS,5.55,2012-06-20,361305.0,CRWS,6.15,2013-06-20,168510.0
3214,CRWS,6.0,2013-06-19,138000.0,CRWS,7.9,2014-06-19,305730.0
3215,CRWS,8.08,2014-06-18,864560.0,CRWS,8.01,2015-06-18,96456.42
3216,CRWS,8.45,2015-06-12,256871.55,CRWS,9.2,2016-06-13,40608.799999999996
3217,CRWS,9.6,2016-06-09,197164.8,CRWS,7.82,2017-06-09,105014.78
3218,CRWS,7.45,2017-06-14,1218395.35,CRWS,6.05,2018-06-14,432018.39999999997
3219,CRWS,6.15,2018-06-13,957161.4,CRWS,4.9,2019-06-13,1123129.0
3220,CRY,5.34,2011-02-22,576720.0,CRY,5.3,2012-02-22,285670.0
3221,CRY,5.95,2012-02-17,312375.0,CRY,6.14,2013-02-19,677242.0
3222,CRY,6.24,2013-02-15,864864.0,CRY,10.34,2014-02-18,1736086.0
3223,CRY,9.42,2014-02-21,4000674.0,CRY,10.6,2015-02-23,1342871.5999999999
3224,CRY,11.16,2015-02-17,2561476.68,CRY,9.77,2016-02-17,1155986.4
3225,CRY,10.33,2016-03-28,1137539.6,CRY,16.95,2017-03-27,1679372.0999999999
3226,CRY,19.1,2017-02-16,252635.7,CRY,17.85,2018-02-16,1546345.5000000002
